start_time,end_time,value,label,kpi_id
1566903600,1566907200,16.204,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566907200,1566910800,16.399,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566910800,1566914400,16.381,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566914400,1566918000,16.503,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566918000,1566921600,16.2,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566921600,1566925200,16.451,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566925200,1566928800,16.07,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566928800,1566932400,15.99,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566932400,1566936000,16.359,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566936000,1566939600,16.624,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566939600,1566943200,17.441,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566943200,1566946800,18.033,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566946800,1566950400,16.747,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566950400,1566954000,16.524,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566954000,1566957600,16.57,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566957600,1566961200,16.826,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566961200,1566964800,16.701,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566964800,1566968400,16.663,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566968400,1566972000,16.559,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566972000,1566975600,16.631,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566975600,1566979200,16.702,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566979200,1566982800,16.642,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566982800,1566986400,16.612,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566986400,1566990000,16.572,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566990000,1566993600,16.458,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566993600,1566997200,16.55,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1566997200,1567000800,16.466,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567000800,1567004400,16.446,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567004400,1567008000,16.243,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567008000,1567011600,18.123,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567011600,1567015200,16.324,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567015200,1567018800,17.116,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567018800,1567022400,16.24,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567022400,1567026000,16.963,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567026000,1567029600,16.362,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567029600,1567033200,16.569,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567033200,1567036800,16.385,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567036800,1567040400,16.304,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567040400,1567044000,16.709,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567044000,1567047600,16.273,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567047600,1567051200,16.319,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567051200,1567054800,16.371,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567054800,1567058400,16.402,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567058400,1567062000,16.416,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567062000,1567065600,16.338,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567065600,1567069200,16.385,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567069200,1567072800,16.388,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567072800,1567076400,16.429,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567076400,1567080000,16.461,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567080000,1567083600,16.156,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567083600,1567087200,16.266,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567087200,1567090800,16.458,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567090800,1567094400,16.523,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567094400,1567098000,16.345,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567098000,1567101600,16.774,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567101600,1567105200,17.68,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567105200,1567108800,17.886,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567108800,1567112400,16.529,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567112400,1567116000,17.234,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567116000,1567119600,17.064,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567119600,1567123200,16.617,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567123200,1567126800,15.469,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567126800,1567130400,15.831,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567130400,1567134000,16.328,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567134000,1567137600,16.392,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567137600,1567141200,16.413,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567141200,1567144800,16.33,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567144800,1567148400,16.412,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567148400,1567152000,19.479,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567152000,1567155600,20.455,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567155600,1567159200,16.45,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567159200,1567162800,16.645,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567162800,1567166400,16.505,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567166400,1567170000,16.725,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567170000,1567173600,11.146,1,e6999100-d229-41c1-9370-f7b5ff315b8b
1567173600,1567177200,9.966,1,e6999100-d229-41c1-9370-f7b5ff315b8b
1567177200,1567180800,16.662,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567180800,1567184400,16.508,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567184400,1567188000,17.02,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567188000,1567191600,16.41,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567191600,1567195200,17.873,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567195200,1567198800,16.886,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567198800,1567202400,18.021,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567202400,1567206000,16.765,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567206000,1567209600,16.889,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567209600,1567213200,21.583,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567213200,1567216800,17.231,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567216800,1567220400,17.534,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567220400,1567224000,17.344,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567224000,1567227600,16.923,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567227600,1567231200,16.608,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567231200,1567234800,16.898,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567234800,1567238400,17.405,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567238400,1567242000,16.857,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567242000,1567245600,16.773,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567245600,1567249200,16.665,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567249200,1567252800,16.704,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567252800,1567256400,16.526,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567256400,1567260000,16.582,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567260000,1567263600,16.527,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567263600,1567267200,16.39,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567267200,1567270800,16.292,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567270800,1567274400,16.35,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567274400,1567278000,16.503,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567278000,1567281600,16.621,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567281600,1567285200,16.786,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567285200,1567288800,16.696,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567288800,1567292400,16.72,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567292400,1567296000,17.218,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567296000,1567299600,21.68,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567299600,1567303200,17.077,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567303200,1567306800,17.009,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567306800,1567310400,16.905,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567310400,1567314000,16.803,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567314000,1567317600,16.54,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567317600,1567321200,16.748,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567321200,1567324800,17.073,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567324800,1567328400,16.712,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567328400,1567332000,16.735,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567332000,1567335600,16.638,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567335600,1567339200,16.663,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567339200,1567342800,16.457,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567342800,1567346400,16.711,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567346400,1567350000,16.521,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567350000,1567353600,16.352,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567353600,1567357200,16.364,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567357200,1567360800,17.381,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567360800,1567364400,16.261,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567364400,1567368000,16.77,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567368000,1567371600,16.379,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567371600,1567375200,16.111,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567375200,1567378800,16,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567378800,1567382400,17.23,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567382400,1567386000,20.521,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567386000,1567389600,16.732,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567389600,1567393200,17.088,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567393200,1567396800,16.842,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567396800,1567400400,16.67,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567400400,1567404000,55.482,1,e6999100-d229-41c1-9370-f7b5ff315b8b
1567404000,1567407600,48.318,1,e6999100-d229-41c1-9370-f7b5ff315b8b
1567407600,1567411200,16.849,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567411200,1567414800,16.82,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567414800,1567418400,16.788,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567418400,1567422000,16.623,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567422000,1567425600,16.537,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567425600,1567429200,16.507,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567429200,1567432800,16.412,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567432800,1567436400,16.068,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567436400,1567440000,15.985,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567440000,1567443600,16.381,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567443600,1567447200,16.698,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567447200,1567450800,16.609,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567450800,1567454400,16.353,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567454400,1567458000,16.329,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567458000,1567461600,16.39,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567461600,1567465200,16.431,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567465200,1567468800,17.426,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567468800,1567472400,19.095,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567472400,1567476000,17.437,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567476000,1567479600,17.352,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567479600,1567483200,17.161,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567483200,1567486800,16.787,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567486800,1567490400,16.693,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567490400,1567494000,17.016,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567494000,1567497600,17.029,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567497600,1567501200,16.81,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567501200,1567504800,16.657,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567504800,1567508400,16.535,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567508400,1567512000,16.533,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567512000,1567515600,16.599,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567515600,1567519200,16.553,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567519200,1567522800,16.41,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567522800,1567526400,16.419,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567526400,1567530000,16.343,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567530000,1567533600,16.48,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567533600,1567537200,17.183,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567537200,1567540800,16.679,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567540800,1567544400,16.653,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567544400,1567548000,16.653,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567548000,1567551600,16.289,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567551600,1567555200,15.693,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567555200,1567558800,16.293,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567558800,1567562400,16.47,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567562400,1567566000,19.458,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567566000,1567569600,16.852,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567569600,1567573200,16.449,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567573200,1567576800,16.482,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567576800,1567580400,16.431,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567580400,1567584000,16.579,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567584000,1567587600,16.556,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567587600,1567591200,16.6,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567591200,1567594800,16.56,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567594800,1567598400,16.476,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567598400,1567602000,16.405,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567602000,1567605600,16.427,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567605600,1567609200,16.55,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567609200,1567612800,16.511,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567612800,1567616400,16.55,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567616400,1567620000,16.265,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567620000,1567623600,16.817,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567623600,1567627200,16.356,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567627200,1567630800,16.69,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567630800,1567634400,17.511,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567634400,1567638000,16.341,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567638000,1567641600,0,1,e6999100-d229-41c1-9370-f7b5ff315b8b
1567641600,1567645200,16.214,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567645200,1567648800,16.339,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567648800,1567652400,16.211,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567652400,1567656000,16.398,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567656000,1567659600,16.564,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567659600,1567663200,16.354,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567663200,1567666800,16.5,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567666800,1567670400,16.831,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567670400,1567674000,16.479,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567674000,1567677600,16.484,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567677600,1567681200,16.356,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567681200,1567684800,16.352,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567684800,1567688400,16.42,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567688400,1567692000,16.468,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567692000,1567695600,16.417,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567695600,1567699200,16.425,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567699200,1567702800,16.506,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567702800,1567706400,16.106,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567706400,1567710000,16.438,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567710000,1567713600,15.881,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567713600,1567717200,16.726,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567717200,1567720800,17.684,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567720800,1567724400,16.608,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567724400,1567728000,16.548,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567728000,1567731600,20.999,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567731600,1567735200,17.48,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567735200,1567738800,17.698,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567738800,1567742400,17.319,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567742400,1567746000,16.856,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567746000,1567749600,16.837,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567749600,1567753200,17.129,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567753200,1567756800,17.099,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567756800,1567760400,17.023,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567760400,1567764000,16.8,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567764000,1567767600,16.664,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567767600,1567771200,16.799,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567771200,1567774800,16.526,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567774800,1567778400,16.498,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567778400,1567782000,16.388,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567782000,1567785600,16.367,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567785600,1567789200,16.267,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567789200,1567792800,16.783,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567792800,1567796400,16.468,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567796400,1567800000,15.863,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567800000,1567803600,15.94,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567803600,1567807200,16.865,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567807200,1567810800,16.842,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567810800,1567814400,17.214,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567814400,1567818000,19.905,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567818000,1567821600,16.996,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567821600,1567825200,19.802,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567825200,1567828800,18.34,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567828800,1567832400,17.017,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567832400,1567836000,16.595,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567836000,1567839600,16.748,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567839600,1567843200,16.873,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567843200,1567846800,16.878,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567846800,1567850400,16.556,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567850400,1567854000,16.589,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567854000,1567857600,16.557,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567857600,1567861200,16.057,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567861200,1567864800,16.405,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567864800,1567868400,16.317,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567868400,1567872000,16.182,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567872000,1567875600,16.559,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567875600,1567879200,16.667,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567879200,1567882800,16.233,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567882800,1567886400,30.335,1,e6999100-d229-41c1-9370-f7b5ff315b8b
1567886400,1567890000,17.019,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567890000,1567893600,16.679,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567893600,1567897200,16.589,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567897200,1567900800,17.058,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567900800,1567904400,19.514,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567904400,1567908000,16.593,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567908000,1567911600,13.205,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567911600,1567915200,16.81,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567915200,1567918800,16.668,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567918800,1567922400,16.58,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567922400,1567926000,16.773,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567926000,1567929600,17.012,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567929600,1567933200,16.891,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567933200,1567936800,16.753,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567936800,1567940400,16.59,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567940400,1567944000,16.521,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567944000,1567947600,16.648,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567947600,1567951200,16.684,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567951200,1567954800,16.517,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567954800,1567958400,20.667,1,e6999100-d229-41c1-9370-f7b5ff315b8b
1567958400,1567962000,16.219,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567962000,1567965600,16.239,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567965600,1567969200,16.05,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567969200,1567972800,17.931,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567972800,1567976400,16.297,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567976400,1567980000,16.261,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567980000,1567983600,16.3,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567983600,1567987200,17.529,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567987200,1567990800,18.663,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567990800,1567994400,17.238,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567994400,1567998000,17.187,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1567998000,1568001600,17.339,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568001600,1568005200,16.749,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568005200,1568008800,16.686,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568008800,1568012400,16.79,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568012400,1568016000,17.079,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568016000,1568019600,16.834,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568019600,1568023200,16.781,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568023200,1568026800,16.635,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568026800,1568030400,16.469,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568030400,1568034000,16.504,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568034000,1568037600,16.408,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568037600,1568041200,16.285,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568041200,1568044800,16.312,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568044800,1568048400,16.397,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568048400,1568052000,17.462,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568052000,1568055600,16.966,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568055600,1568059200,15.859,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568059200,1568062800,17.286,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568062800,1568066400,16.873,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568066400,1568070000,16.681,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568070000,1568073600,17.084,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568073600,1568077200,18.693,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568077200,1568080800,16.903,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568080800,1568084400,17.015,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568084400,1568088000,16.887,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568088000,1568091600,16.696,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568091600,1568095200,16.594,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568095200,1568098800,16.756,0,e6999100-d229-41c1-9370-f7b5ff315b8b
1568098800,1568102400,17.192,0,e6999100-d229-41c1-9370-f7b5ff315b8b
